pack	file	status
AudioExpansion	ambient/soundscape/animals/birds_single_night_19.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_2.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_20.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_21.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_24.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_25.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_26.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_3.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_4.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_5.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_6.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_7.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_8.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/birds_single_night_9.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/animals/crickets_1.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/animals/crickets_3.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/animals/crickets_7.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/animals/crickets_night_4.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/animals/crickets_night_5.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/animals/crickets_night_6.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field/field_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field/field_evening.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field/field_morning.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field/field_night.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field/field_rain.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field/field_rain_night.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field/field_storm.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/background/field/field_wind_high.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field/field_wind_low.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field/field_wind_med.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field_evening.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field_morning.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/field_night.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/fog/fog.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/forest/forest_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/forest/forest_evening.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/forest/forest_morning.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/forest/forest_night.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/forest/forest_rain_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/forest/forest_storm.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/background/forest/forest_wind.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/forest/rain_night.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/background/forest_1.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/forest_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/forest_evening.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/forest_morning.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/forest_night.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/garbage/garbage_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/garbage/garbage_evening.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/garbage/garbage_morning.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/garbage/garbage_rain_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/jupiter/jupiter_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/jupiter/jupiter_morning.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/jupiter/jupiter_night.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/meadow_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/meadow_evening.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/meadow_morning.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/meadow_night.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/north/open_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/north/open_evening.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/north/open_night.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/swamp/swamp_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/swamp/swamp_evening.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/swamp/swamp_morning.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/swamp/swamp_night.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/swamp/swamp_storm.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/background/underground_1.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/background/underground_2.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/background/underground_4.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/background/urban/houses_wind_high.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/urban/houses_wind_low.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/urban/houses_wind_storm.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/background/urban/urban_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/urban/urban_storm.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/background/urbanold/houses_wind_high.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/urbanold/houses_wind_low.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/urbanold/houses_wind_med.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/urbanold/houses_wind_storm.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/background/yantar/yantar_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/yantar/yantar_evening.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/yantar/yantar_morning.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/yantar/yantar_night.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/zaton/zaton_day.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/zaton/zaton_evening.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/background/zaton/zaton_night.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest/sfx_1.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest/sfx_10.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest/sfx_11.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/forest/sfx_2.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest/sfx_3.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest/sfx_4.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/forest/sfx_5.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest/sfx_6.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest/sfx_7.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/forest/sfx_8.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest/sfx_9.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest_night/sfx_1.ogg	SILENCE-excluded
AudioExpansion	ambient/soundscape/forest_night/sfx_2.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest_night/sfx_3.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest_night/sfx_4.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest_night/sfx_5.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/forest_night/sfx_6.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectday_1.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectday_10.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectday_11.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectday_15.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectday_16.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectday_2.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectday_22.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectday_5.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectday_6.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectday_7.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectday_8.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectday_9.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectnight_10.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectnight_12.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectnight_13.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectnight_16.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectnight_17.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectnight_7.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectnight_8.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/insects/insectnight_9.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp/sfx_10.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp/sfx_11.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp/sfx_2.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp/sfx_3.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp/sfx_4.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp/sfx_5.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp/sfx_6.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp/sfx_8.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp/sfx_9.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_1.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_10.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_11.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_12.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_13.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_14.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_2.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_3.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_4.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_5.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_6.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_7.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_8.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/swamp_night/sfx_9.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/thunder/thunder_1.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/thunder/thunder_10.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/thunder/thunder_11.ogg	INTRA-DUP-excluded
AudioExpansion	ambient/soundscape/thunder/thunder_12.ogg	INTRA-DUP-excluded
AudioExpansion	ambient/soundscape/thunder/thunder_13.ogg	INTRA-DUP-excluded
AudioExpansion	ambient/soundscape/thunder/thunder_14.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_15.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_16.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/thunder/thunder_17.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_18.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_19.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/thunder/thunder_2.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/thunder/thunder_20.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_21.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/thunder/thunder_22.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_23.ogg	INTRA-DUP-excluded
AudioExpansion	ambient/soundscape/thunder/thunder_24.ogg	INTRA-DUP-excluded
AudioExpansion	ambient/soundscape/thunder/thunder_25.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_3.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_4.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_5.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_6.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_7.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_8.ogg	USED-shipped
AudioExpansion	ambient/soundscape/thunder/thunder_9.ogg	HELD-loop-surplus
AudioExpansion	ambient/soundscape/urban/ambienturban_1.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_10.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_11.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_12.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_13.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_14.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_15.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_16.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_17.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_18.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_19.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_2.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_20.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_21.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_22.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_23.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_24.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_25.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_26.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_27.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_3.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_4.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_5.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_6.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_7.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_8.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/urban/ambienturban_9.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/wind/windwhistle1.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/wind/windwhistle2.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/wind/windwhistle3.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/wind/windwhistle4.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/wind/windwhistle5.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/wind/windwhistle6.ogg	off-scope-or-dup
AudioExpansion	ambient/soundscape/wind/windwhistle7.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/bats/sound_01.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/bats/sound_02.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/bats/sound_03.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/bats/sound_04.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/bats/sound_05.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/bats/sound_06.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_01.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_02.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_03.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_04.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_05.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_06.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_07.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_08.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_09.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_10.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_11.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_12.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_13.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_14.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_15.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_16.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_17.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_18.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_19.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_20.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_21.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_22.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_23.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_24.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds/sound_25.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_01.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_02.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_03.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_04.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_05.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_06.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_07.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_08.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_09.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_10.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_11.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_12.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_13.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_14.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_15.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_16.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_17.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_18.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_19.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/birds_night/sound_20.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/cricket/sound_01.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/cricket/sound_02.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/cricket/sound_03.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/cricket/sound_04.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/cricket/sound_05.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/cricket/sound_06.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/cricket/sound_07.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/cricket/sound_08.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/cricket/sound_09.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/cricket/sound_10.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_01.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_02.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_03.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_04.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_05.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_06.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_07.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_08.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_09.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_10.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_11.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_12.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_13.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_14.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_15.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_16.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_17.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_18.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_19.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_20.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_21.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_22.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_23.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_24.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_25.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_26.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_27.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_28.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_29.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_30.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_31.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_32.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_33.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_34.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_35.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_36.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_37.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_38.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_39.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_40.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_41.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_42.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_43.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_44.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_45.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_46.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_47.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_48.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_49.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_50.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_51.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_52.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_53.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_54.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_55.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_56.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_57.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_58.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_59.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_60.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_61.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_62.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_63.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_64.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_65.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_66.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_67.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_68.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_69.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_70.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_71.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_72.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_73.ogg	off-scope-or-dup
AudioExpansion	ambient/trx/nature/crow/sound_74.ogg	off-scope-or-dup
